Søkenavn;Art1;Art2;Art3;Gml1;Gml2;Gml3;Tar1;Tar2;Tar3;EmmaNavn;Kat;Notat;;Ant tegn;Art1,2,3;Gml;HS;Toll NÅ;
cutPolygonum;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Polygonum;;;;18;#REF!;#REF!;#REF!;SNITT;
cutPolystichum;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Polystichum;;;;22;#REF!;#REF!;#REF!;SNITT;
cutPompon;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Dahlia ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutPoppel;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt POPULUS;;;;18;#REF!;#REF!;#REF!;SNITT;
cutPopulus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Populus;;;;18;#REF!;#REF!;#REF!;SNITT;
cutPorcupine grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus sinensis 'Strictus';;;;41;#REF!;#REF!;#REF!;SNITT;
cutPotentilla;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Potentilla;;;;19;#REF!;#REF!;#REF!;SNITT;
cutPouteria;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutPrairie dropseed;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Sporobolus heterolepis;;;;33;#REF!;#REF!;#REF!;SNITT;
cutPrairie june grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Koeleria pyramidata syn. K. cristata, K. macrantha;;;;61;#REF!;#REF!;#REF!;SNITT;
cutPrimula;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Primula;;;;16;#REF!;#REF!;#REF!;SNITT;
cutPronkerwt;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Lathyrus ;;;;18;#REF!;#REF!;#REF!;SNITT;
cutProtea;60346;60346;60346;361;361;361;6031991;6031991;6031970;Avskårne Protea;;;;15;#REF!;#REF!;#REF!;SNITT;
cutProtea/nutang;60346;60346;60346;361;361;361;6031991;6031991;6031970;Avskårne Protea ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutProteas;60346;60346;60346;361;361;361;6031991;6031991;6031970;Avskårne Protea ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutPrunus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Prunus;;;;15;#REF!;#REF!;#REF!;SNITT;
cutPseudotsuga;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Pseudotsuga;;;;22;#REF!;#REF!;#REF!;SNITT;
cutPteridophyta;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Pteridophyta;;;;23;#REF!;#REF!;#REF!;SNITT;
cutPulmonaria;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Pulmonaria;;;;19;#REF!;#REF!;#REF!;SNITT;
cutPulsatilla;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Pulsatilla;;;;19;#REF!;#REF!;#REF!;SNITT;
cutPurple moor grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Molinia caerulea;;;;27;#REF!;#REF!;#REF!;SNITT;
cutPyrancantha;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Pyrancantha;;;;20;#REF!;#REF!;#REF!;SNITT;
cutPyrus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Pyrus;;;;16;#REF!;#REF!;#REF!;SNITT;
cutPåfugl;50510;50510;50510;50510;50510;50510;5051000;5051000;5051000;Dekor fuglefjær;;;;15;#REF!;#REF!;#REF!;SNITT;
cutPåskeliljer;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Narcissus;;;;18;#REF!;#REF!;#REF!;SNITT;
cutQuercus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Quercus (Eik);;;;24;#REF!;#REF!;#REF!;SNITT;
cutRanonkel;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Ranunculus (aquatilis/lingua);VANNPLANTER;;;38;#REF!;#REF!;#REF!;SNITT;
cutRanonkles;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Ranunculus (aquatilis/lingua);VANNPLANTER;;;38;#REF!;#REF!;#REF!;SNITT;
cutRanukler;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Ranunculus (aquatilis/lingua);VANNPLANTER;;;38;#REF!;#REF!;#REF!;SNITT;
cutRanunculus;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Ranunculus (aquatilis/lingua);VANNPLANTER;;;38;#REF!;#REF!;#REF!;SNITT;
cutRanunkel;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Ranunculus (aquatilis/lingua);VANNPLANTER;;;38;#REF!;#REF!;#REF!;SNITT;
cutRanunkler;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Ranunculus (aquatilis/lingua);VANNPLANTER;;;38;#REF!;#REF!;#REF!;SNITT;
cutRatami;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutRata-mi;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutRattan;460214;460214;460214;504;504;504;46021901;46021901;46021901;Dekor Rattan (fletteri);;;;23;#REF!;#REF!;#REF!;SNITT;
cutRed silver maiden grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus sinensis 'Rotsilber';;;;42;#REF!;#REF!;#REF!;SNITT;
cutRed switch grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Panicum virgatum 'Rotstrahlbusch', P. virgatum 'Shenandoah', P. virgatum 'Squaw', P. virgatum 'Hanse Herms';;;;118;#REF!;#REF!;#REF!;SNITT;
cutReed canary grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;*VANNPLANTE Snittgrønt Phalaris arundinacea;VANNPLANTER;;;43;#REF!;#REF!;#REF!;SNITT;
cutReed grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Calamagrostis x acutiflora 'Karl Foerster';;;;53;#REF!;#REF!;#REF!;SNITT;
cutRekoala;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Cannomois virgata;;;;28;#REF!;#REF!;#REF!;SNITT;
cutRhapis;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Rhapis;;;;17;#REF!;#REF!;#REF!;SNITT;
cutRheum;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Rheum;;;;14;#REF!;#REF!;#REF!;SNITT;
cutRhododendron;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Rhododendron Leave;;;;29;#REF!;#REF!;#REF!;SNITT;
cutRhododendron Leave;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Rhododendron Leave;;;;29;#REF!;#REF!;#REF!;SNITT;
cutRhus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Rhus;;;;15;#REF!;#REF!;#REF!;SNITT;
cutRibbon grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;*VANNPLANTE Snittgrønt Phalaris arundinacea;VANNPLANTER;;;43;#REF!;#REF!;#REF!;SNITT;
cutRibes;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Ribes;;;;14;#REF!;#REF!;#REF!;SNITT;
cutRibes;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Ribes;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRicinus communis;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Ricinus communis;;;;25;FORBUDT;STOPP!;RESTRIKSJONER;SNITT;
cutRidderspoor;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Delphinium ;;;;20;#REF!;#REF!;#REF!;SNITT;
cutRobinia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Robinia;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRodanthe;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Rodanthe;;;;17;#REF!;#REF!;#REF!;SNITT;
cutRoebelini;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Phoenix Roebelinii;;;;29;#REF!;#REF!;#REF!;SNITT;
cutRoebelinie;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Phoenix Roebelinii;;;;29;#REF!;#REF!;#REF!;SNITT;
cutRoebelinii;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Phoenix Roebelinii;;;;29;#REF!;#REF!;#REF!;SNITT;
cutRoos;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRosa;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRosa (Rozenbottel);60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Nyper;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRosa canina;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRosaceae;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRose;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRosen;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRoser;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRoses;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRosey sedge;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Carex rosea;;;;22;#REF!;#REF!;#REF!;SNITT;
cutRosmarinus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Rosmarinus;;;;19;#REF!;#REF!;#REF!;SNITT;
cutRosor;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRoza;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRozabottel;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Nyper;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRoze;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRozebottel;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Nyper;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRozen;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRozenbottel;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Nyper;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRozes;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutRubus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Rubus;;;;14;#REF!;#REF!;#REF!;SNITT;
cutRudbeckia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Rudbeckia;;;;18;#REF!;#REF!;#REF!;SNITT;
cutRumex;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Rumex;;;;16;#REF!;#REF!;#REF!;SNITT;
cutRuscus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Ruscus aculeatus;;;;27;#REF!;#REF!;#REF!;SNITT;
cutRuscus Israel;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Ruscus hypophyllum;;;;29;#REF!;#REF!;#REF!;SNITT;
cutSabudheli;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSafari;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Kaaps green;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSaffloer;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Carthamus ;;;;19;#REF!;#REF!;#REF!;SNITT;
cutSalal;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Gaultheria shallon;;;;29;#REF!;#REF!;#REF!;SNITT;
cutSalal Mini;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Gaultheria shallon;;;;29;#REF!;#REF!;#REF!;SNITT;
cutSalal Tip;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Gaultheria shallon;;;;29;#REF!;#REF!;#REF!;SNITT;
cutSalix;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Salix ;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSalixCurly;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt SALIX;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSalvia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Salvia;;;;15;#REF!;#REF!;#REF!;SNITT;
cutSambucus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sambucus;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSanderiana;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Dracaena sanderiana;;;;30;#REF!;#REF!;#REF!;SNITT;
cutSandersonia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sandersonia;;;;20;#REF!;#REF!;#REF!;SNITT;
cutSandriana;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Dracaena sanderiana;;;;30;#REF!;#REF!;#REF!;SNITT;
cutSanguiso;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sanguiso;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSanguisorba;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sanguisorba Officina;;;;29;#REF!;#REF!;#REF!;SNITT;
cutSansevieria;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Sansevieria;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSantini;60325;60326;60326;341;340;340;6031410;6031420;6031400;Avskårne Chrysanthemum;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSantinii;60325;60326;60326;341;340;340;6031410;6031420;6031400;Avskårne Chrysanthemum;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSapathilla;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSapodilla;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSaponaria;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Saponaria;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSapota;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSapoti;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSarracenia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sarracenia;;;;19;#REF!;#REF!;#REF!;SNITT;
cutScabiosa;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Scabiosa;;;;17;#REF!;#REF!;#REF!;SNITT;
cutScadoxus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Scadoxus;;;;17;#REF!;#REF!;#REF!;SNITT;
cutScharnierbloem;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Physostegia ;;;;21;#REF!;#REF!;#REF!;SNITT;
cutScheefkelk;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Arabis;;;;15;#REF!;#REF!;#REF!;SNITT;
cutSchildpadbloem;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Chelone ;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSCHINUS;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt SCHINUS;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSchinus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Schinus;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSchoenus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Schoenus;;;;19;#REF!;#REF!;#REF!;SNITT;
cutScilla;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Scilla;;;;15;#REF!;#REF!;#REF!;SNITT;
cutSedge;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Carex;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSedum;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Sedum ;;;;15;#REF!;#REF!;#REF!;SNITT;
cutsemi-cactusdahlia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Dahlia ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSempervivum;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Sempervivum;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSenecio;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Senecio;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSequoiadendron;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Sequoiadendron;;;;25;#REF!;#REF!;#REF!;SNITT;
cutSering;60342;60342;60342;350;350;350;6031921;6031921;6031921;Avskårne Syringa ;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSetaria;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Setaria;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSheep's fescue;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Festuca glauca;;;;25;#REF!;#REF!;#REF!;SNITT;
cutSide oats grama;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Bouteloua curtipendula;;;;33;#REF!;#REF!;#REF!;SNITT;
cutSier gras;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus;;;;21;#REF!;#REF!;#REF!;SNITT;
cutSier grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus;;;;21;#REF!;#REF!;#REF!;SNITT;
cutSiergrass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus;;;;21;#REF!;#REF!;#REF!;SNITT;
cutSiergrassen;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Chasmanthium;;;;21;#REF!;#REF!;#REF!;SNITT;
cutSierkers;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Prunus ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSierui;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Allium ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSiervruchten;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Ornamental frukt;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSilene;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Silene;;;;15;#REF!;#REF!;#REF!;SNITT;
cutSilver feather grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus sinensis 'Silberfeder';;;;44;#REF!;#REF!;#REF!;SNITT;
cutSilver moor grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Sesleria argentea;;;;28;#REF!;#REF!;#REF!;SNITT;
cutSiregrass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Miscanthus;;;;21;#REF!;#REF!;#REF!;SNITT;
cutSisal;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Agave Sisalana;;;;25;#REF!;#REF!;#REF!;SNITT;
cutSkadi;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Skadi;;;;14;#REF!;#REF!;#REF!;SNITT;
cutSkimmia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Skimmia;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSlangenwortel;60352;60352;60352;370;370;370;6031998;6031998;6031998;*VANNPLANTE Avskårne Calla palustris;VANNPLANTER;;;36;#REF!;#REF!;#REF!;SNITT;
cutSleeve;482111;482111;482111;4821;4821;4821;48211100;48211100;48211100;Dekor Etiketter;;;;15;#REF!;#REF!;#REF!;SNITT;
cutSmalle;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Aster lanceolatus ;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSnapdragon;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Antirrhinum; (Snapdragon);;;20;#REF!;#REF!;#REF!;SNITT;
cutSneeuwbal;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Viburnum ;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSneeuwbes;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Symporicarpos ;;;;23;#REF!;#REF!;#REF!;SNITT;
cutSNITTGRØNT;60412;60412;60412;252;252;252;6042099;6042099;6042099;Diverse snittgrønt;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSnowy woodrush;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Luzula nivea;;;;23;#REF!;#REF!;#REF!;SNITT;
cutSobeda;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSofeda;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Manilkara zapota;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSolanum;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Solanum;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSolidago;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Solidago;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSolidaster;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Solidaster ;;;;20;#REF!;#REF!;#REF!;SNITT;
cutSomerset moor grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Sesleria albicans;;;;28;#REF!;#REF!;#REF!;SNITT;
cutSonchus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sonchus;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSorbus;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Sorbus;;;;15;#REF!;#REF!;#REF!;SNITT;
cutSpaghnum;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Spagnum;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSpagnum;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Spagnum;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSpangle grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Chasmanthium latifolium;;;;34;#REF!;#REF!;#REF!;SNITT;
cutSparganium;60352;60352;60352;370;370;370;6031998;6031998;6031998;*VANNPLANTE Avskårne Sparganium;VANNPLANTER;;;31;#REF!;#REF!;#REF!;SNITT;
cutSpathiphyllum;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Spathiphyllum;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSpear grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Achnatherum calamagrostis;;;;36;#REF!;#REF!;#REF!;SNITT;
cutSphagnum;60411;60411;60411;248;248;248;6042090;6042090;6042090;Avskårne Sphagnum;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSPIDER;60325;60326;60326;341;340;340;6031410;6031420;6031400;Avskårne Chrysanthemum;;;;22;#REF!;#REF!;#REF!;SNITT;
cutSpierstruik;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Spiraea ;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSpiraea;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Spiraea;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSpiraeax;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Spiraea x;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSprayRoses;60310;60311;;311;310;;6031110;6031120;;Avskårne Rosa;;;;13;#REF!;#REF!;#REF!;SNITT;
cutSpring blue fescue;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Festuca cinerea 'Fruehlingsblau';;;;43;#REF!;#REF!;#REF!;SNITT;
cutStachys;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Stachys;;;;16;#REF!;#REF!;#REF!;SNITT;
cutStatic;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Limonium ;;;;18;#REF!;#REF!;#REF!;SNITT;
cutStatice;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Limonium ;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSteelgras;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Xanthorrhoea australis;;;;33;#REF!;#REF!;#REF!;SNITT;
cutSteelgrass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Xanthorrhoea australis;;;;33;#REF!;#REF!;#REF!;SNITT;
cutStellaria;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Stellaria;;;;18;#REF!;#REF!;#REF!;SNITT;
cutStephanandra;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Stephanandra;;;;23;#REF!;#REF!;#REF!;SNITT;
cutStephanotis;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Stephanotis;;;;20;#REF!;#REF!;#REF!;SNITT;
cutSticherus;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Gleichenia;;;;21;#REF!;#REF!;#REF!;SNITT;
cutStillingia;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Stillingia ;;;;20;#REF!;#REF!;#REF!;SNITT;
cutStrelitzia;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Strelitzia;;;;19;#REF!;#REF!;#REF!;SNITT;
cutStrelitziablad;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Strelitziablad;;;;25;#REF!;#REF!;#REF!;SNITT;
cutStrik;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Dekor;;;;16;#REF!;#REF!;#REF!;SNITT;
cutStruikspirea;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Spiraea ;;;;17;#REF!;#REF!;#REF!;SNITT;
cutSugar Cane;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Bambuseae;;;;20;#REF!;#REF!;#REF!;SNITT;
cutSugarcane;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Bambuseae;;;;18;#REF!;#REF!;#REF!;SNITT;
cutSuikerbos;60346;60346;60346;361;361;361;6031991;6031991;6031991;Avskårne Protea ;;;;16;#REF!;#REF!;#REF!;SNITT;
cutSwitch grass;60412;60412;60412;252;252;252;6042099;6042099;6042099;Snittgrønt Panicum virgatum;;;;27;#REF!;#REF!;#REF!;SNITT;
cutSymphoricarpos;60352;60352;60352;370;370;370;6031998;6031998;6031998;Avskårne Symphoricarpos;;;;23;#REF!;#REF!;#REF!;SNITT;
